API Gateway running on port 3000
Health check: http://localhost:3000/health
127.0.0.1 - - [06/Jan/2026:10:00:44 +0000] "GET /api/products HTTP/1.1" 200 1749 "-" "PostmanRuntime/7.51.0"
127.0.0.1 - - [06/Jan/2026:10:55:54 +0000] "GET /api/orders HTTP/1.1" 403 38 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:55:54 +0000] "GET /api/orders HTTP/1.1" 403 38 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:55:58 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:55:58 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:56:00 +0000] "POST /api/orders HTTP/1.1" 200 137 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:56:02 +0000] "GET /api/orders HTTP/1.1" 403 38 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:56:02 +0000] "GET /api/orders HTTP/1.1" 403 38 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:56:06 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:56:06 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:56:08 +0000] "POST /api/orders HTTP/1.1" 200 138 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:56:17 +0000] "GET /api/orders HTTP/1.1" 403 38 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:56:17 +0000] "GET /api/orders HTTP/1.1" 403 38 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:57:51 +0000] "GET /api/orders/my-orders HTTP/1.1" 200 699 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:57:53 +0000] "GET /api/orders/my-orders HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:57:53 +0000] "GET /api/orders/my-orders HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:57:59 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:57:59 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:58:02 +0000] "POST /api/orders HTTP/1.1" 200 137 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:58:03 +0000] "GET /api/orders/my-orders HTTP/1.1" 200 873 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:58:04 +0000] "GET /api/orders/my-orders HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:58:58 +0000] "GET /api/orders/my-orders HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:59:03 +0000] "GET /api/orders/my-orders HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:59:03 +0000] "GET /api/orders/my-orders HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:59:06 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:10:59:06 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:01:54 +0000] "POST /api/auth/login HTTP/1.1" 200 307 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:02:05 +0000] "POST /api/auth/login HTTP/1.1" 200 307 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:02:56 +0000] "POST /api/auth/login HTTP/1.1" 401 31 "-" "curl/8.16.0"
127.0.0.1 - - [06/Jan/2026:11:03:11 +0000] "GET /api/users HTTP/1.1" 403 38 "-" "curl/8.16.0"
127.0.0.1 - - [06/Jan/2026:11:03:31 +0000] "POST /api/auth/register HTTP/1.1" 200 329 "-" "curl/8.16.0"
127.0.0.1 - - [06/Jan/2026:11:03:42 +0000] "POST /api/auth/login HTTP/1.1" 200 317 "-" "curl/8.16.0"
127.0.0.1 - - [06/Jan/2026:11:08:00 +0000] "POST /api/auth/login HTTP/1.1" 200 307 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:11 +0000] "POST /api/auth/login HTTP/1.1" 400 43 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:17 +0000] "POST /api/auth/login HTTP/1.1" 200 317 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:17 +0000] "GET /api/orders HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:17 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:17 +0000] "GET /api/orders HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:17 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:17 +0000] "GET /api/users HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:17 +0000] "GET /api/users HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:31 +0000] "GET /api/orders HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:31 +0000] "GET /api/orders HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:49 +0000] "GET /api/users HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:49 +0000] "GET /api/orders HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:49 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:49 +0000] "GET /api/users HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:49 +0000] "GET /api/orders HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:49 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:53 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:08:53 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:09:23 +0000] "GET /api/products HTTP/1.1" 304 - "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [06/Jan/2026:11:09:54 +0000] "GET /api/orders HTTP/1.1" 500 33 "http://localhost:3006/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
